year,state_fips,county_fips,n_patents,n_inventors
2014,6,69,70,35
2014,6,71,709,535
2014,6,73,7046,6915
2014,6,75,6759,5095
2014,6,77,221,151
2014,6,79,186,147
2014,6,81,6658,4585
2014,6,83,724,693
2014,6,85,22920,19975
2014,6,87,1016,576
2014,6,89,46,27
2014,6,93,8,8
2014,6,95,138,98
2014,6,97,425,360
2014,6,99,129,85
2014,6,101,4,3
2014,6,103,7,7
2014,6,105,6,5
2014,6,107,38,30
2014,6,109,1,1
2014,6,111,1049,828
2014,6,113,267,243
2014,6,115,8,7
2014,8,1,420,304
2014,8,3,1,1
2014,8,5,474,376
2014,8,7,8,7
2014,8,13,1641,1418
2014,8,14,234,174
2014,8,15,4,3
2014,8,23,1,1
2014,8,27,5,5
2014,8,29,8,2
2014,8,31,641,467
2014,8,35,415,299
2014,8,37,39,22
2014,8,39,7,6
2014,8,41,286,282
2014,8,43,8,5
2014,8,45,28,22
2014,8,47,1,1
2014,8,49,6,4
2014,8,51,1,1
2014,8,55,2,2
2014,8,59,655,445
2014,8,67,26,23
2014,8,69,637,520
2014,8,71,3,5
2014,8,75,10,1
2014,8,77,35,37
2014,8,81,4,4
2014,8,83,2,2
2014,8,85,5,5
2014,8,87,3,3
2014,8,89,3,3
2014,8,91,9,4
2014,8,93,11,11
2014,8,97,27,22
2014,8,99,2,2
2014,8,101,28,24
2014,8,107,22,16
2014,8,113,9,9
2014,8,117,24,19
2014,8,119,19,16
2014,8,121,1,1
2014,8,123,168,122
2014,9,1,1409,912
2014,9,3,1349,989
2014,9,5,265,167
2014,9,7,407,274
2014,9,9,990,803
2014,9,11,349,234
2014,9,13,485,274
2014,9,15,87,59
2014,10,1,29,25
2014,10,3,536,585
2014,10,5,19,17
2014,11,1,409,343
2014,12,1,324,342
2014,12,3,20,16
2014,12,5,34,27
2014,12,9,433,422
2014,12,11,795,653
2014,12,15,23,19
2014,12,17,15,15
2014,12,19,43,25
2014,12,21,157,128
2014,12,23,15,3
2014,12,27,1,1
2014,12,29,1,1
2014,12,31,250,277
2014,12,33,53,58
2014,12,35,29,13
2014,12,37,1,1
2014,12,39,2,2
2014,12,41,1,1
2014,12,47,13,1
2014,12,49,1,1
2014,12,51,3,3
2014,12,53,43,30
2014,12,55,15,9
2014,12,57,501,449
2014,12,61,62,46
2014,12,63,1,1
2014,12,69,40,35
2014,12,71,164,143
2014,12,73,97,129
2014,12,75,2,2
2014,12,81,110,83
2014,12,83,70,60
2014,12,85,98,70
2014,12,86,723,658
2014,12,87,34,33
2014,12,89,20,17
2014,12,91,28,26
2014,12,93,1,1
2014,12,95,591,508
2014,12,97,23,21
2014,12,99,1042,732
2014,12,101,156,122
2014,12,103,399,363
2014,12,105,98,80
2014,12,107,16,12
2014,12,109,145,102
2014,12,111,44,32
2014,12,113,21,15
2014,12,115,190,129
2014,12,117,412,309
2014,12,119,13,9
2014,12,121,1,1
2014,12,123,1,1
2014,12,127,118,116
2014,12,129,5,6
2014,12,131,9,8
2014,13,1,1,1
2014,13,3,1,1
2014,13,9,8,9
2014,13,11,4,3
2014,13,13,13,10
2014,13,15,20,19
2014,13,17,1,1
2014,13,19,1,3
2014,13,21,19,18
2014,13,29,8,7
2014,13,31,24,21
2014,13,35,1,1
2014,13,39,4,4
2014,13,43,2,1
2014,13,45,33,33
2014,13,47,17,15
2014,13,51,122,109
2014,13,53,2,2
2014,13,55,2,2
2014,13,57,176,103
2014,13,59,46,51
2014,13,63,14,14
2014,13,67,618,444
2014,13,69,1,1
2014,13,73,20,18
2014,13,75,1,1
2014,13,77,86,50
2014,13,81,3,2
2014,13,83,1,2
2014,13,85,12,7
2014,13,89,305,242
2014,13,91,4,2
2014,13,95,9,9
2014,13,97,50,33
2014,13,103,5,6
2014,13,111,5,6
2014,13,113,151,101
2014,13,115,8,4
2014,13,117,224,142
2014,13,119,7,2
2014,13,121,1779,1541
2014,13,123,3,3
2014,13,127,16,16
2014,13,129,2,2
2014,13,135,828,616
2014,13,137,10,6
2014,13,139,80,50
2014,13,143,2,1
2014,13,145,5,4
2014,13,147,15,2
2014,13,151,33,31
2014,13,153,11,16
2014,13,155,1,1
2014,13,157,41,34
2014,13,159,2,2
2014,13,161,3,4
2014,13,167,1,1
2014,13,169,2,2
2014,13,171,1,1
2014,13,175,1,1
2014,13,177,8,3
2014,13,179,1,1
2014,13,185,3,3
2014,13,187,9,7
2014,13,191,1,1
2014,13,195,2,3
2014,13,205,1,1
2014,13,207,3,2
2014,13,209,3,1
2014,13,211,11,4
2014,13,213,3,2
2014,13,215,32,25
2014,13,217,39,29
2014,13,219,34,25
2014,13,223,27,18
2014,13,225,1,1
2014,13,227,6,5
2014,13,229,1,1
2014,13,231,3,3
2014,13,233,1,1
2014,13,237,5,3
2014,13,245,28,34
2014,13,247,41,28
2014,13,255,11,9
2014,13,257,4,3
2014,13,261,3,2
2014,13,271,1,1
2014,13,275,5,2
2014,13,277,7,8
2014,13,279,2,2
2014,13,285,7,9
2014,13,287,1,1
2014,13,291,4,4
2014,13,293,3,3
2014,13,295,9,8
2014,13,297,77,42
2014,13,299,6,3
2014,13,303,2,2
2014,13,305,6,5
2014,13,311,4,4
2014,13,313,21,19
2014,13,321,1,1
2014,15,1,27,26
2014,15,3,193,145
2014,15,7,29,9
2014,15,9,31,25
2014,16,1,718,641
2014,16,5,25,28
2014,16,7,3,1
2014,16,9,2,3
2014,16,11,8,7
2014,16,13,28,20
2014,16,15,14,2
2014,16,17,15,14
2014,16,19,48,74
2014,16,21,4,4
2014,16,27,55,40
2014,16,29,1,1
2014,16,31,3,5
2014,16,35,1,2
2014,16,37,2,2
2014,16,39,2,2
2014,16,41,1,1
2014,16,45,6,2
2014,16,47,1,1
2014,16,49,3,2
2014,16,51,8,12
2014,16,53,1,1
2014,16,55,37,31
2014,16,57,20,27
2014,16,59,6,1
2014,16,61,2,2
2014,16,65,4,4
2014,16,67,2,2
2014,16,69,3,4
2014,16,71,1,1
2014,16,75,2,2
2014,16,79,1,2
2014,16,81,5,3
2014,16,83,18,16
2014,16,85,1,1
2014,17,1,9,8
2014,17,5,11,7
2014,17,7,61,31
2014,17,11,16,9
2014,17,13,6,5
2014,17,15,2,1
2014,17,17,2,1
2014,17,19,298,317
2014,17,21,23,9
2014,17,25,1,1
2014,17,27,14,16
2014,17,29,5,6
2014,17,31,3718,3373
2014,17,33,7,6
2014,17,35,2,2
2014,17,37,107,63
2014,17,39,19,6
2014,17,41,3,3
2014,17,43,1446,1054
2014,17,47,23,17
2014,17,49,19,10
2014,17,51,2,1
2014,17,53,9,3
2014,17,55,4,4
2014,17,57,10,6
2014,17,61,2,1
2014,17,63,13,13
2014,17,65,95,53
2014,17,69,2,1
2014,17,73,53,25
2014,17,75,4,3
2014,17,77,17,22
2014,17,79,1,1
2014,17,81,3,3
2014,17,83,2,2
2014,17,85,6,6
2014,17,87,2,2
2014,17,89,518,356
2014,17,91,50,32
2014,17,93,122,49
2014,17,95,15,11
2014,17,97,1293,1055
2014,17,99,28,26
2014,17,103,24,5
2014,17,105,3,3
2014,17,107,10,4
2014,17,109,5,4
2014,17,111,516,333
2014,17,113,119,129
2014,17,115,36,30
2014,17,117,8,6
2014,17,119,125,87
2014,17,121,8,5
2014,17,123,8,5
2014,17,125,2,1
2014,17,129,3,3
2014,17,131,9,5
2014,17,133,11,12
2014,17,135,20,10
2014,17,137,3,2
2014,17,139,17,10
2014,17,141,37,28
2014,17,143,313,334
2014,17,147,6,6
2014,17,149,1,1
2014,17,151,1,1
2014,17,155,4,4
2014,17,157,9,8
2014,17,159,4,3
2014,17,161,54,42
2014,17,163,64,52
2014,17,165,1,1
2014,17,167,57,45
2014,17,171,1,1
2014,17,173,10,4
2014,17,175,2,2
2014,17,177,16,9
2014,17,179,146,88
2014,17,181,2,2
2014,17,183,7,7
2014,17,189,87,52
2014,17,191,4,4
2014,17,193,1,1
2014,17,195,22,20
2014,17,197,364,278
2014,17,199,9,2
2014,17,201,218,175
2014,17,203,128,60
2014,18,1,14,6
2014,18,3,208,196
2014,18,5,183,220
2014,18,7,8,5
2014,18,9,2,2
2014,18,11,231,122
2014,18,13,17,11
2014,18,15,4,4
2014,18,17,6,5
2014,18,19,36,25
2014,18,21,3,2
2014,18,23,7,4
2014,18,25,1,1
2014,18,27,8,7
2014,18,29,47,26
2014,18,31,15,9
2014,18,33,15,14
2014,18,35,27,21
2014,18,37,31,16
2014,18,39,107,89
2014,18,41,8,7
2014,18,43,21,16
2014,18,45,1,2
2014,18,47,11,6
2014,18,49,9,8
2014,18,51,10,6
2014,18,53,5,5
2014,18,55,8,8
2014,18,57,599,505
2014,18,59,67,48
2014,18,61,23,13
2014,18,63,184,107
2014,18,65,6,5
2014,18,67,18,20
2014,18,69,17,11
2014,18,71,20,15
2014,18,73,15,10
2014,18,77,17,21
2014,18,79,2,2
2014,18,81,127,87
2014,18,83,1,1
2014,18,85,196,162
2014,18,89,102,96
2014,18,91,32,20
2014,18,93,20,17
2014,18,95,51,44
2014,18,97,499,393
2014,18,99,24,22
2014,18,101,2,2
2014,18,105,194,188
2014,18,107,33,16
2014,18,109,33,25
2014,18,111,1,1
2014,18,113,15,9
2014,18,115,1,1
2014,18,117,1,2
2014,18,121,1,1
2014,18,127,63,35
2014,18,129,24,16
2014,18,131,5,7
2014,18,133,5,3
2014,18,135,8,2
2014,18,137,61,48
2014,18,139,7,5
2014,18,141,201,199
2014,18,143,2,2
2014,18,145,5,6
2014,18,147,1,1
2014,18,151,13,10
2014,18,153,3,4
2014,18,157,297,366
2014,18,163,132,90
2014,18,167,13,8
2014,18,169,19,7
2014,18,173,56,41
2014,18,175,4,4
2014,18,177,2,2
2014,18,179,13,10
2014,18,181,13,9
2014,18,183,61,35
2014,19,3,1,1
2014,19,5,5,5
2014,19,7,3,2
2014,19,9,1,1
2014,19,11,10,8
2014,19,13,80,68
2014,19,15,14,10
2014,19,17,13,10
2014,19,19,9,6
2014,19,21,4,5
2014,19,23,10,6
2014,19,25,4,2
2014,19,27,3,3
2014,19,29,2,3
2014,19,31,8,6
2014,19,33,6,6
2014,19,35,1,1
2014,19,37,3,4
2014,19,41,22,4
2014,19,43,2,2
2014,19,45,5,9
2014,19,47,4,2
2014,19,49,55,23
2014,19,51,11,5
2014,19,57,10,11
2014,19,59,1,1
2014,19,61,50,82
2014,19,63,1,1
2014,19,65,1,1
2014,19,67,6,6
2014,19,69,4,7
2014,19,71,1,2
2014,19,73,1,1
2014,19,75,8,8
2014,19,77,48,4
2014,19,79,3,3
2014,19,81,2,2
2014,19,83,4,4
2014,19,85,7,2
2014,19,87,4,2
2014,19,89,4,3
2014,19,91,5,6
2014,19,93,10,8
2014,19,95,62,21
2014,19,97,10,8
2014,19,99,21,16
2014,19,101,10,11
2014,19,103,136,139
2014,19,105,13,10
2014,19,107,3,3
2014,19,109,5,2
2014,19,111,5,5
2014,19,113,236,236
2014,19,119,4,5
2014,19,121,8,10
2014,19,123,16,14
2014,19,125,36,43
2014,19,127,40,36
2014,19,129,2,2
2014,19,131,1,1
2014,19,139,22,37
2014,19,141,1,1
2014,19,143,2,1
2014,19,145,4,4
2014,19,147,3,3
2014,19,149,1,1
2014,19,151,4,4
2014,19,153,230,267
2014,19,155,10,7
2014,19,157,3,1
2014,19,161,4,2
2014,19,163,88,61
2014,19,167,10,9
2014,19,169,150,150
2014,19,171,5,5
2014,19,175,1,1
2014,19,177,5,7
2014,19,179,29,18
2014,19,181,32,10
2014,19,183,14,2
2014,19,187,4,4
2014,19,189,3,3
2014,19,191,5,5
2014,19,193,6,6
2014,19,197,3,3
2014,20,1,2,2
2014,20,3,2,2
2014,20,5,4,3
2014,20,9,4,4
2014,20,11,2,2
2014,20,13,3,2
2014,20,15,17,14
2014,20,19,13,5
2014,20,21,2,2
2014,20,25,1,1
2014,20,27,1,1
2014,20,31,1,1
2014,20,35,8,3
2014,20,37,7,11
2014,20,41,2,2
2014,20,45,102,107
2014,20,51,5,3
2014,20,55,4,2
2014,20,57,3,1
2014,20,59,3,3
2014,20,61,3,3
2014,20,67,2,2
2014,20,69,1,1
2014,20,75,1,1
2014,20,77,1,2
2014,20,79,28,27
2014,20,83,3,1
2014,20,85,2,2
2014,20,87,5,4
2014,20,91,762,622
2014,20,95,1,1
2014,20,99,8,4
2014,20,103,8,5
2014,20,107,4,3
2014,20,109,2,1
2014,20,111,9,9
2014,20,113,13,8
2014,20,115,5,5
2014,20,117,1,1
2014,20,121,20,18
2014,20,123,2,1
2014,20,125,14,17
2014,20,129,1,1
2014,20,131,9,9
2014,20,133,2,2
2014,20,139,2,2
2014,20,143,2,1
2014,20,149,10,9
2014,20,151,1,1
2014,20,155,10,7
2014,20,159,2,5
2014,20,161,33,32
2014,20,163,1,1
2014,20,167,1,1
2014,20,169,10,12
2014,20,173,124,161
2014,20,177,23,17
2014,20,179,2,1
2014,20,191,4,4
2014,20,193,1,1
2014,20,197,1,1
2014,20,205,1,1
2014,20,207,1,1
2014,20,209,36,23
2014,21,3,3,2
2014,21,5,1,1
2014,21,7,3,3
2014,21,9,2,2
2014,21,15,75,61
2014,21,17,4,4
2014,21,19,4,3
2014,21,21,10,12
2014,21,23,1,1
2014,21,29,21,11
2014,21,31,2,2
2014,21,35,4,4
2014,21,37,93,36
2014,21,41,2,2
2014,21,43,1,1
2014,21,47,6,6
2014,21,49,18,11
2014,21,59,16,23
2014,21,65,2,2
2014,21,67,220,281
2014,21,69,1,1
2014,21,73,4,3
2014,21,77,1,1
2014,21,79,2,2
2014,21,81,2,2
2014,21,83,1,1
2014,21,85,5,2
2014,21,87,1,1
2014,21,89,1,1
2014,21,93,19,15
2014,21,99,2,2
2014,21,101,8,4
2014,21,103,1,1
2014,21,107,2,1
2014,21,111,316,330
2014,21,113,45,28
2014,21,117,82,58
2014,21,123,1,1
2014,21,125,1,1
2014,21,141,1,1
2014,21,143,2,2
2014,21,145,10,10
2014,21,147,2,3
2014,21,149,1,1
2014,21,151,25,21
2014,21,153,1,1
2014,21,155,2,1
2014,21,157,4,4
2014,21,161,1,1
2014,21,163,2,2
2014,21,167,9,3
2014,21,171,2,1
2014,21,173,5,2
2014,21,175,1,1
2014,21,177,2,2
2014,21,179,6,5
2014,21,183,1,1
2014,21,185,60,40
2014,21,195,1,1
2014,21,197,15,9
2014,21,199,1,1
2014,21,203,2,1
2014,21,209,73,39
2014,21,211,12,8
2014,21,215,3,4
2014,21,217,2,2
2014,21,223,1,1
2014,21,225,38,16
2014,21,227,32,39
2014,21,231,2,2
2014,21,235,4,4
2014,21,239,26,13
2014,22,1,4,3
2014,22,3,1,2
2014,22,5,13,11
2014,22,7,1,1
2014,22,9,1,2
2014,22,13,1,1
2014,22,15,21,17
2014,22,17,36,35
2014,22,19,17,18
2014,22,33,114,130
2014,22,37,2,3
2014,22,39,1,1
2014,22,41,4,3
2014,22,45,12,8
2014,22,47,4,3
2014,22,51,78,75
2014,22,55,98,110
2014,22,57,13,12
2014,22,59,1,1
2014,22,61,12,19
2014,22,63,9,12
2014,22,65,1,1
2014,22,67,2,1
2014,22,69,1,1
2014,22,71,61,76
2014,22,73,30,21
2014,22,75,1,2
2014,22,77,1,1
2014,22,79,7,9
2014,22,81,3,2
2014,22,83,7,3
2014,22,87,1,1
2014,22,89,8,10
2014,22,95,6,5
2014,22,97,7,6
2014,22,99,7,4
2014,22,101,5,9
2014,22,103,75,75
2014,22,105,12,6
2014,22,109,32,26
2014,22,113,6,6
2014,22,117,9,5
2014,22,119,2,2
2014,22,121,3,3
2014,22,125,2,2
2014,23,1,8,7
2014,23,3,6,6
2014,23,5,113,107
2014,23,7,3,3
2014,23,9,19,15
2014,23,11,14,12
2014,23,13,5,5
2014,23,15,10,10
2014,23,17,202,114
2014,23,19,26,25
2014,23,21,1,1
2014,23,23,3,3
2014,23,25,3,2
2014,23,27,4,4
2014,23,29,10,9
2014,23,31,135,92
2014,24,1,9,9
2014,24,3,302,239
2014,24,5,372,333
2014,24,9,23,16
2014,24,11,6,4
2014,24,13,110,89
2014,24,15,92,76
2014,24,17,25,24
2014,24,19,13,11
2014,24,21,200,163
2014,24,23,4,6
2014,24,25,162,144
2014,24,27,424,361
2014,24,29,12,10
2014,24,31,1289,1370
2014,24,33,254,218
2014,24,35,16,13
2014,24,37,14,13
2014,24,41,22,15
2014,24,43,24,21
2014,24,45,20,18
2014,24,47,11,13
2014,24,510,502,505
2014,25,1,150,121
2014,25,3,53,48
2014,25,5,478,343
2014,25,7,8,7
2014,25,9,1344,965
2014,25,11,26,28
2014,25,13,222,166
2014,25,15,172,118
2014,25,17,6976,7306
2014,25,19,2,2
2014,25,21,2204,1554
2014,25,23,458,283
2014,25,25,1261,922
2014,25,27,1622,1243
2014,26,1,2,2
2014,26,3,2,2
2014,26,5,62,43
2014,26,7,8,5
2014,26,9,5,5
2014,26,11,3,1
2014,26,13,1,1
2014,26,15,19,15
2014,26,17,64,56
2014,26,19,6,5
2014,26,21,201,144
2014,26,23,9,5
2014,26,25,63,46
2014,26,27,23,17
2014,26,29,11,14
2014,26,31,2,2
2014,26,33,3,5
2014,26,35,42,31
2014,26,37,5,6
2014,26,39,1,1
2014,26,41,2,3
2014,26,43,9,9
2014,26,45,10,10
2014,26,47,7,6
2014,26,49,232,178
2014,26,51,2,2
2014,26,53,30,11
2014,26,55,45,37
2014,26,57,13,7
2014,26,59,7,7
2014,26,61,20,32
2014,26,63,6,5
2014,26,65,167,160
2014,26,67,9,7
2014,26,69,5,6
2014,26,71,90,45
2014,26,73,16,14
2014,26,75,54,43
2014,26,77,206,209
2014,26,81,462,415
2014,26,83,3,3
2014,26,87,109,114
2014,26,89,8,8
2014,26,91,53,47
2014,26,93,289,206
2014,26,95,1,1
2014,26,97,4,3
2014,26,99,786,521
2014,26,101,5,3
2014,26,103,38,33
2014,26,105,9,6
2014,26,107,78,49
2014,26,109,4,4
2014,26,111,262,306
2014,26,115,130,87
2014,26,117,19,4
2014,26,119,2,2
2014,26,121,55,54
2014,26,123,4,4
2014,26,125,3296,2521
2014,26,127,5,5
2014,26,129,1,1
2014,26,133,3,4
2014,26,137,45,31
2014,26,139,361,324
2014,26,141,2,2
2014,26,145,149,101
2014,26,147,82,57
2014,26,149,117,64
2014,26,151,11,8
2014,26,153,16,6
2014,26,155,21,14
2014,26,157,44,36
2014,26,159,66,32
2014,26,161,1782,1266
2014,26,163,2235,1507
2014,26,165,36,28
2014,27,1,8,6
2014,27,3,730,459
2014,27,5,20,10
2014,27,7,9,9
2014,27,9,4,5
2014,27,13,27,24
2014,27,15,2,2
2014,27,17,17,8
2014,27,19,265,173
2014,27,21,6,3
2014,27,23,3,2
2014,27,25,84,57
2014,27,27,9,5
2014,27,29,4,3
2014,27,31,3,3
2014,27,33,530,332
2014,27,35,24,26
2014,27,37,678,517
2014,27,39,77,23
2014,27,41,14,21
2014,27,43,2,2
2014,27,45,23,14
2014,27,47,6,6
2014,27,49,139,52
2014,27,51,7,7
2014,27,53,2712,2409
2014,27,55,16,14
2014,27,57,4,3
2014,27,59,26,17
2014,27,61,11,7
2014,27,63,8,7
2014,27,65,5,5
2014,27,67,39,23
2014,27,71,1,1
2014,27,73,1,1
2014,27,75,4,3
2014,27,79,26,19
2014,27,83,4,8
2014,27,85,29,38
2014,27,91,3,3
2014,27,93,28,19
2014,27,95,15,9
2014,27,97,2,4
2014,27,99,12,12
2014,27,101,2,2
2014,27,103,28,13
2014,27,105,4,6
2014,27,109,640,450
2014,27,111,16,12
2014,27,113,2,3
2014,27,115,13,5
2014,27,117,1,1
2014,27,121,12,8
2014,27,123,893,592
2014,27,127,18,6
2014,27,129,16,10
2014,27,131,60,42
2014,27,135,29,33
2014,27,137,73,60
2014,27,139,357,228
2014,27,141,106,61
2014,27,143,6,4
2014,27,145,64,56
2014,27,147,38,39
2014,27,149,10,10
2014,27,151,10,5
2014,27,153,8,6
2014,27,157,28,14
2014,27,159,5,4
2014,27,161,12,8
2014,27,163,920,729
2014,27,165,2,2
2014,27,167,1,1
2014,27,169,28,24
2014,27,171,190,123
2014,28,1,1,1
2014,28,3,6,10
2014,28,7,3,3
2014,28,11,3,2
2014,28,15,1,1
2014,28,33,52,42
2014,28,35,15,20
2014,28,39,1,1
2014,28,43,1,1
2014,28,45,8,9
2014,28,47,16,16
2014,28,49,26,22
2014,28,57,1,1
2014,28,59,6,7
2014,28,65,1,2
2014,28,67,2,2
2014,28,71,11,15
2014,28,73,8,6
2014,28,75,2,2
2014,28,81,18,12
2014,28,83,3,3
2014,28,85,3,3
2014,28,87,5,4
2014,28,89,28,18
2014,28,93,3,2
2014,28,95,2,2
2014,28,101,1,2
2014,28,105,8,10
2014,28,109,14,6
2014,28,111,1,1
2014,28,115,6,3
2014,28,121,12,9
2014,28,137,3,2
2014,28,139,1,1
2014,28,145,13,3
2014,28,149,7,8
2014,28,151,15,7
2014,29,1,1,1
2014,29,3,4,5
2014,29,9,11,10
2014,29,11,1,2
2014,29,15,1,1
2014,29,19,81,105
2014,29,21,4,4
2014,29,23,4,4
2014,29,27,3,3
2014,29,29,5,4
2014,29,31,2,2
2014,29,37,59,43
2014,29,39,2,2
2014,29,43,18,18
2014,29,45,1,1
2014,29,47,46,40
2014,29,49,5,4
2014,29,51,7,8
2014,29,53,4,2
2014,29,55,3,3
2014,29,57,1,1
2014,29,59,2,2
2014,29,63,1,1
2014,29,65,1,1
2014,29,71,47,43
2014,29,73,2,2
2014,29,77,32,42
2014,29,83,6,4
2014,29,91,8,8
2014,29,93,1,1
2014,29,95,356,293
2014,29,97,39,48
2014,29,99,45,40
2014,29,101,130,99
2014,29,105,3,2
2014,29,107,9,5
2014,29,109,3,3
2014,29,113,8,8
2014,29,119,2,2
2014,29,127,3,3
2014,29,131,1,1
2014,29,133,1,2
2014,29,135,1,1
2014,29,139,1,1
2014,29,141,3,2
2014,29,143,1,1
2014,29,145,3,3
2014,29,147,2,3
2014,29,149,1,1
2014,29,151,1,1
2014,29,153,1,1
2014,29,157,4,3
2014,29,159,7,4
2014,29,161,40,60
2014,29,165,48,39
2014,29,167,2,1
2014,29,169,2,2
2014,29,173,1,1
2014,29,175,1,1
2014,29,179,3,2
2014,29,183,242,195
2014,29,186,5,7
2014,29,187,15,14
2014,29,189,951,1076
2014,29,195,14,2
2014,29,197,1,1
2014,29,199,1,1
2014,29,201,6,1
2014,29,209,1,2
2014,29,211,1,1
2014,29,213,6,6
2014,29,215,3,2
2014,29,217,1,1
2014,29,219,24,20
2014,29,223,1,1
2014,29,225,3,3
2014,29,510,39,35
2014,30,13,7,6
2014,30,15,1,1
2014,30,23,2,2
2014,30,27,2,2
2014,30,29,35,39
2014,30,31,76,107
2014,30,39,3,1
2014,30,41,1,1
2014,30,43,2,2
2014,30,47,10,10
2014,30,49,4,5
2014,30,51,1,1
2014,30,53,1,1
2014,30,57,3,4
2014,30,63,48,50
2014,30,65,1,1
2014,30,67,2,1
2014,30,81,17,14
2014,30,85,1,1
2014,30,87,1,1
2014,30,89,1,1
2014,30,93,7,11
2014,30,101,1,1
2014,30,105,1,1
2014,30,111,17,18
2014,31,1,21,2
2014,31,9,1,1
2014,31,19,13,13
2014,31,21,4,3
2014,31,23,2,2
2014,31,25,8,7
2014,31,27,1,1
2014,31,29,1,1
2014,31,33,8,16
2014,31,35,1,1
2014,31,39,1,2
2014,31,41,7,2
2014,31,43,2,1
2014,31,45,1,1
2014,31,47,22,3
2014,31,53,5,5
2014,31,55,240,218
2014,31,67,2,3
2014,31,79,1,1
2014,31,81,1,2
2014,31,85,1,1
2014,31,87,3,1
2014,31,89,2,3
2014,31,93,1,1
2014,31,95,3,3
2014,31,101,8,4
2014,31,105,1,1
2014,31,107,1,1
2014,31,109,115,153
2014,31,111,1,2
2014,31,119,5,5
2014,31,131,2,1
2014,31,135,1,1
2014,31,139,4,2
2014,31,141,23,20
2014,31,143,2,2
2014,31,145,3,1
2014,31,151,1,1
2014,31,153,33,24
2014,31,155,3,3
2014,31,157,6,1
2014,31,159,4,4
2014,31,161,1,1
2014,31,173,2,1
2014,31,175,2,2
2014,31,177,16,7
2014,31,185,11,6
2014,32,1,5,5
2014,32,3,657,510
2014,32,5,63,51
2014,32,7,4,4
2014,32,13,2,2
2014,32,15,2,2
2014,32,19,10,7
2014,32,21,1,1
2014,32,23,1,1
2014,32,27,4,3
2014,32,29,1,1
2014,32,31,337,350
2014,32,33,2,1
2014,32,510,45,33
2014,33,1,40,30
2014,33,3,87,16
2014,33,5,43,43
2014,33,7,1,1
2014,33,9,134,163
2014,33,11,1014,698
2014,33,13,149,113
2014,33,15,571,401
2014,33,17,85,74
2014,33,19,27,22
2014,34,1,33,32
2014,34,3,1055,683
2014,34,5,274,197
2014,34,7,154,114
2014,34,9,14,8
2014,34,11,10,11
2014,34,13,505,325
2014,34,15,100,85
2014,34,17,486,342
2014,34,19,509,333
2014,34,21,1071,730
2014,34,23,1144,816
2014,34,25,962,637
2014,34,27,1214,761
2014,34,29,175,142
2014,34,31,262,178
2014,34,33,16,5
2014,34,35,919,611
2014,34,37,360,251
2014,34,39,917,592
2014,34,41,269,166
2014,35,1,391,538
2014,35,3,1,1
2014,35,5,6,7
2014,35,7,3,3
2014,35,9,1,1
2014,35,13,26,27
2014,35,15,6,7
2014,35,17,1,1
2014,35,25,1,1
2014,35,27,2,2
2014,35,28,90,89
2014,35,35,4,3
2014,35,37,1,1
2014,35,39,7,4
2014,35,43,61,57
2014,35,45,12,10
2014,35,47,3,2
2014,35,49,114,79
2014,35,53,4,6
2014,35,55,7,8
2014,35,57,9,7
2014,35,61,10,10
2014,36,1,756,386
2014,36,3,17,14
2014,36,5,101,73
2014,36,7,156,121
2014,36,9,26,27
2014,36,11,54,34
2014,36,13,30,31
2014,36,15,193,119
2014,36,17,7,7
2014,36,19,15,16
2014,36,21,40,30
2014,36,23,28,20
2014,36,25,8,7
2014,36,27,1115,745
2014,36,29,365,431
2014,36,31,3,3
2014,36,33,5,6
2014,36,35,34,22
2014,36,37,27,14
2014,36,39,21,19
2014,36,41,3,2
2014,36,43,12,7
2014,36,45,26,21
2014,36,47,913,672
2014,36,49,6,4
2014,36,51,30,21
2014,36,53,38,25
2014,36,55,1114,989
2014,36,57,30,15
2014,36,59,919,649
2014,36,61,2811,2299
2014,36,63,81,71
2014,36,65,57,50
2014,36,67,321,311
2014,36,69,116,89
2014,36,71,245,136
2014,36,73,11,11
2014,36,75,17,14
2014,36,77,18,16
2014,36,79,263,123
2014,36,81,27,15
2014,36,83,250,136
2014,36,85,132,75
2014,36,87,224,175
2014,36,89,65,39
2014,36,91,727,486
2014,36,93,830,509
2014,36,95,11,8
2014,36,97,9,7
2014,36,99,2,2
2014,36,101,293,293
2014,36,103,828,714
2014,36,105,5,6
2014,36,107,51,36
2014,36,109,214,238
2014,36,111,285,148
2014,36,113,64,30
2014,36,115,8,8
2014,36,117,134,78
2014,36,119,2241,1434
2014,36,121,20,9
2014,36,123,16,10
2014,37,1,49,45
2014,37,3,13,6
2014,37,7,3,1
2014,37,9,1,1
2014,37,11,5,6
2014,37,13,13,8
2014,37,19,16,17
2014,37,21,62,64
2014,37,23,18,13
2014,37,25,75,55
2014,37,27,40,25
2014,37,31,16,8
2014,37,33,1,1
2014,37,35,152,115
2014,37,37,89,29
2014,37,39,2,2
2014,37,41,1,1
2014,37,43,1,1
2014,37,45,4,4
2014,37,47,6,4
2014,37,49,12,15
2014,37,51,33,22
2014,37,53,5,3
2014,37,55,4,3
2014,37,57,45,35
2014,37,59,23,16
2014,37,63,826,600
2014,37,65,1,1
2014,37,67,242,255
2014,37,69,32,20
2014,37,71,64,48
2014,37,75,3,3
2014,37,77,35,11
2014,37,81,244,208
2014,37,83,3,3
2014,37,85,12,10
