year,state_fips,county_fips,ai_patents,ai_inventors
2008,29,53,2,2
2008,29,71,3,3
2008,29,77,1,1
2008,29,81,2,1
2008,29,91,1,1
2008,29,95,78,72
2008,29,97,3,4
2008,29,99,3,5
2008,29,101,17,12
2008,29,107,2,2
2008,29,121,1,2
2008,29,125,1,1
2008,29,131,1,2
2008,29,159,1,1
2008,29,161,3,7
2008,29,165,8,4
2008,29,183,30,35
2008,29,187,1,1
2008,29,189,161,151
2008,29,209,2,1
2008,29,213,1,1
2008,29,219,2,2
2008,29,510,1,1
2008,30,31,6,11
2008,30,63,2,2
2008,30,67,1,1
2008,30,93,1,1
2008,30,111,1,1
2008,31,47,1,1
2008,31,55,31,51
2008,31,57,1,1
2008,31,101,1,2
2008,31,109,4,7
2008,31,153,5,5
2008,31,155,1,1
2008,31,177,1,1
2008,32,3,72,70
2008,32,5,6,6
2008,32,31,34,55
2008,32,510,6,6
2008,33,1,2,2
2008,33,3,2,2
2008,33,5,3,3
2008,33,9,24,20
2008,33,11,154,134
2008,33,13,14,14
2008,33,15,59,44
2008,33,17,16,12
2008,33,19,2,2
2008,34,1,6,5
2008,34,3,128,100
2008,34,5,52,36
2008,34,7,25,17
2008,34,9,2,2
2008,34,11,1,2
2008,34,13,68,39
2008,34,15,16,6
2008,34,17,96,71
2008,34,19,44,35
2008,34,21,164,131
2008,34,23,241,187
2008,34,25,251,253
2008,34,27,223,158
2008,34,29,31,23
2008,34,31,21,24
2008,34,35,118,93
2008,34,37,71,44
2008,34,39,180,108
2008,34,41,37,20
2008,35,1,44,64
2008,35,13,7,7
2008,35,28,10,24
2008,35,31,1,1
2008,35,37,1,1
2008,35,39,2,1
2008,35,43,10,6
2008,35,47,1,1
2008,35,49,52,17
2008,35,61,1,1
2008,36,1,57,42
2008,36,5,30,18
2008,36,7,70,90
2008,36,9,2,2
2008,36,11,3,4
2008,36,13,2,2
2008,36,15,2,2
2008,36,19,2,2
2008,36,21,5,5
2008,36,23,4,4
2008,36,27,436,386
2008,36,29,17,25
2008,36,35,2,2
2008,36,39,3,1
2008,36,45,3,3
2008,36,47,89,76
2008,36,51,5,3
2008,36,53,3,5
2008,36,55,324,366
2008,36,57,2,2
2008,36,59,110,99
2008,36,61,552,487
2008,36,63,4,5
2008,36,65,3,3
2008,36,67,42,58
2008,36,69,23,15
2008,36,71,33,28
2008,36,73,1,1
2008,36,75,2,2
2008,36,77,1,1
2008,36,79,87,58
2008,36,83,31,25
2008,36,85,18,9
2008,36,87,65,41
2008,36,89,59,27
2008,36,91,81,74
2008,36,93,89,85
2008,36,97,1,1
2008,36,99,1,2
2008,36,101,5,11
2008,36,103,90,110
2008,36,105,2,2
2008,36,107,29,21
2008,36,109,32,41
2008,36,111,92,67
2008,36,115,3,1
2008,36,117,46,27
2008,36,119,952,712
2008,36,123,1,1
2008,37,1,6,6
2008,37,13,1,1
2008,37,19,1,1
2008,37,21,4,4
2008,37,25,14,12
2008,37,33,1,1
2008,37,35,5,4
2008,37,37,9,7
2008,37,49,3,3
2008,37,51,1,1
2008,37,55,1,1
2008,37,57,1,1
2008,37,59,1,1
2008,37,63,191,143
2008,37,67,9,14
2008,37,71,2,2
2008,37,77,1,1
2008,37,81,14,26
2008,37,85,1,1
2008,37,89,1,1
2008,37,97,2,2
2008,37,101,3,3
2008,37,107,1,2
2008,37,109,10,3
2008,37,113,1,1
2008,37,119,113,139
2008,37,135,169,95
2008,37,145,2,1
2008,37,147,3,3
2008,37,149,1,1
2008,37,151,4,4
2008,37,157,1,1
2008,37,163,1,2
2008,37,167,1,1
2008,37,169,1,1
2008,37,179,16,14
2008,37,183,858,757
2008,37,189,1,2
2008,37,191,1,1
2008,38,17,16,9
2008,38,29,1,1
2008,38,97,5,1
2008,39,3,1,1
2008,39,5,1,1
2008,39,7,1,1
2008,39,9,1,1
2008,39,11,1,1
2008,39,13,4,1
2008,39,17,6,5
2008,39,25,2,2
2008,39,27,3,3
2008,39,33,1,1
2008,39,35,120,124
2008,39,37,2,2
2008,39,41,7,7
2008,39,43,1,1
2008,39,45,2,2
2008,39,49,50,62
2008,39,55,14,10
2008,39,57,13,17
2008,39,59,2,2
2008,39,61,34,61
2008,39,67,1,1
2008,39,71,1,2
2008,39,77,1,1
2008,39,81,2,2
2008,39,83,1,1
2008,39,85,31,23
2008,39,89,7,6
2008,39,91,1,1
2008,39,93,14,13
2008,39,95,7,7
2008,39,97,4,3
2008,39,99,5,5
2008,39,103,20,18
2008,39,107,1,1
2008,39,109,6,5
2008,39,113,20,23
2008,39,125,1,1
2008,39,129,2,2
2008,39,133,10,11
2008,39,135,2,1
2008,39,139,1,1
2008,39,141,1,1
2008,39,151,26,61
2008,39,153,47,44
2008,39,157,4,2
2008,39,159,7,8
2008,39,165,29,28
2008,39,169,2,2
2008,39,173,1,1
2008,40,17,1,2
2008,40,27,2,5
2008,40,51,1,1
2008,40,101,1,1
2008,40,109,8,7
2008,40,113,1,1
2008,40,117,1,1
2008,40,119,1,1
2008,40,125,1,1
2008,40,131,2,2
2008,40,137,4,3
2008,40,143,13,25
2008,40,147,1,1
2008,41,1,1,1
2008,41,3,38,41
2008,41,5,62,48
2008,41,17,7,9
2008,41,19,1,2
2008,41,27,2,2
2008,41,29,2,2
2008,41,33,1,1
2008,41,39,8,9
2008,41,41,1,1
2008,41,43,8,8
2008,41,45,1,3
2008,41,47,2,2
2008,41,51,249,239
2008,41,53,1,1
2008,41,59,4,2
2008,41,67,203,212
2008,41,71,8,7
2008,42,1,1,1
2008,42,3,171,227
2008,42,7,3,3
2008,42,11,3,3
2008,42,13,2,2
2008,42,17,66,56
2008,42,19,5,6
2008,42,21,1,1
2008,42,27,43,29
2008,42,29,92,85
2008,42,37,1,1
2008,42,39,1,1
2008,42,41,5,6
2008,42,43,5,6
2008,42,45,61,58
2008,42,49,22,21
2008,42,51,3,3
2008,42,55,1,1
2008,42,61,1,1
2008,42,63,1,1
2008,42,69,2,2
2008,42,71,13,9
2008,42,73,2,2
2008,42,75,1,1
2008,42,77,23,31
2008,42,79,2,2
2008,42,81,2,2
2008,42,85,2,2
2008,42,89,3,3
2008,42,91,90,84
2008,42,95,32,20
2008,42,97,1,1
2008,42,101,64,58
2008,42,103,1,1
2008,42,115,3,2
2008,42,117,3,3
2008,42,119,2,1
2008,42,121,6,4
2008,42,123,1,1
2008,42,125,7,4
2008,42,129,19,23
2008,42,131,1,1
2008,42,133,7,8
2008,44,1,1,1
2008,44,3,14,12
2008,44,5,3,3
2008,44,7,24,26
2008,44,9,11,11
2008,45,13,5,5
2008,45,15,2,4
2008,45,19,7,9
2008,45,29,1,1
2008,45,31,1,1
2008,45,33,1,1
2008,45,35,1,1
2008,45,41,2,3
2008,45,45,25,27
2008,45,63,6,8
2008,45,73,2,3
2008,45,77,4,5
2008,45,79,7,11
2008,45,83,4,5
2008,45,85,1,1
2008,45,89,1,1
2008,45,91,15,12
2008,46,11,5,4
2008,46,35,1,1
2008,46,77,1,1
2008,46,99,3,2
2008,46,103,3,2
2008,47,1,6,6
2008,47,3,1,1
2008,47,9,4,3
2008,47,19,3,1
2008,47,31,1,2
2008,47,37,25,28
2008,47,51,1,1
2008,47,65,3,4
2008,47,71,3,3
2008,47,89,1,1
2008,47,93,27,26
2008,47,97,2,1
2008,47,105,4,4
2008,47,109,1,1
2008,47,113,2,1
2008,47,119,1,1
2008,47,123,1,1
2008,47,125,1,1
2008,47,145,1,1
2008,47,149,10,13
2008,47,157,23,30
2008,47,177,1,1
2008,47,179,2,4
2008,47,187,10,13
2008,47,189,1,1
2008,48,1,1,1
2008,48,15,2,2
2008,48,21,12,7
2008,48,27,1,1
2008,48,29,138,146
2008,48,39,13,14
2008,48,41,16,17
2008,48,53,4,2
2008,48,85,209,214
2008,48,89,1,1
2008,48,91,7,5
2008,48,113,247,268
2008,48,117,1,1
2008,48,121,74,56
2008,48,139,3,2
2008,48,141,1,1
2008,48,157,57,58
2008,48,167,5,5
2008,48,171,6,1
2008,48,181,8,5
2008,48,183,1,1
2008,48,187,2,3
2008,48,201,227,322
2008,48,203,1,1
2008,48,209,57,20
2008,48,215,1,1
2008,48,217,1,1
2008,48,221,1,1
2008,48,231,3,6
2008,48,245,1,1
2008,48,251,4,2
2008,48,257,1,1
2008,48,259,23,8
2008,48,277,1,1
2008,48,293,1,1
2008,48,303,2,2
2008,48,305,1,1
2008,48,331,1,1
2008,48,339,39,30
2008,48,349,1,1
2008,48,355,4,2
2008,48,367,1,1
2008,48,375,4,2
2008,48,381,1,1
2008,48,397,12,6
2008,48,407,2,1
2008,48,409,1,1
2008,48,423,3,11
2008,48,439,150,102
2008,48,441,1,3
2008,48,453,1329,1183
2008,48,469,1,1
2008,48,491,501,319
2008,48,493,1,1
2008,48,497,3,1
2008,48,503,1,1
2008,49,5,7,10
2008,49,11,22,24
2008,49,29,1,1
2008,49,35,130,127
2008,49,43,4,3
2008,49,49,115,99
2008,49,51,1,1
2008,49,53,4,4
2008,49,57,3,4
2008,50,1,13,8
2008,50,3,1,1
2008,50,5,3,2
2008,50,7,129,199
2008,50,11,10,7
2008,50,13,7,2
2008,50,15,13,7
2008,50,19,4,1
2008,50,21,7,7
2008,50,23,20,13
2008,50,25,2,1
2008,50,27,4,5
2008,51,3,4,4
2008,51,9,1,2
2008,51,13,84,51
2008,51,15,1,1
2008,51,19,4,3
2008,51,33,2,2
2008,51,41,6,6
2008,51,43,1,1
2008,51,47,2,2
2008,51,59,180,185
2008,51,61,3,3
2008,51,69,2,2
2008,51,75,2,1
2008,51,79,1,1
2008,51,83,2,2
2008,51,85,7,7
2008,51,87,6,4
2008,51,99,2,5
2008,51,101,1,1
2008,51,107,94,82
2008,51,115,1,1
2008,51,117,1,1
2008,51,121,11,13
2008,51,131,1,1
2008,51,137,1,1
2008,51,153,14,13
2008,51,155,1,1
2008,51,157,1,1
2008,51,159,2,2
2008,51,165,4,4
2008,51,177,1,1
2008,51,185,2,3
2008,51,193,1,1
2008,51,199,6,6
2008,51,510,42,37
2008,51,520,1,1
2008,51,540,178,28
2008,51,550,4,2
2008,51,600,33,35
2008,51,610,55,17
2008,51,630,5,8
2008,51,650,7,6
2008,51,660,5,5
2008,51,680,3,3
2008,51,683,7,8
2008,51,685,1,1
2008,51,700,4,4
2008,51,710,6,5
2008,51,730,1,1
2008,51,735,4,2
2008,51,740,5,2
2008,51,760,16,19
2008,51,770,7,6
2008,51,775,7,7
2008,51,810,12,13
2008,51,830,7,7
2008,51,840,2,3
2008,53,1,1,1
2008,53,5,9,18
2008,53,7,3,1
2008,53,9,2,2
2008,53,11,74,69
2008,53,15,6,5
2008,53,21,2,2
2008,53,25,3,3
2008,53,29,7,5
2008,53,31,2,2
2008,53,33,2186,3803
2008,53,35,69,46
2008,53,37,1,1
2008,53,39,3,2
2008,53,41,2,1
2008,53,53,43,34
2008,53,55,1,1
2008,53,57,1,1
2008,53,59,7,1
2008,53,61,183,164
2008,53,63,12,20
2008,53,67,16,16
2008,53,71,1,1
2008,53,73,7,7
2008,53,75,13,15
2008,53,77,2,1
2008,54,25,1,1
2008,54,33,1,1
2008,54,37,4,4
2008,54,39,1,3
2008,54,49,1,1
2008,54,61,4,6
2008,54,63,3,1
2008,54,69,1,1
2008,54,77,1,1
2008,54,79,1,1
2008,54,83,2,2
2008,54,93,1,1
2008,55,9,2,2
2008,55,13,1,1
2008,55,17,4,7
2008,55,19,8,1
2008,55,21,1,2
2008,55,25,82,130
2008,55,35,2,2
2008,55,43,1,1
2008,55,47,1,1
2008,55,49,4,3
2008,55,55,4,3
2008,55,59,9,9
2008,55,61,3,2
2008,55,63,1,1
2008,55,65,1,1
2008,55,69,1,1
2008,55,73,1,4
2008,55,78,2,2
2008,55,79,52,49
2008,55,81,2,2
2008,55,87,6,14
2008,55,89,7,6
2008,55,93,5,5
2008,55,101,5,7
2008,55,109,12,10
2008,55,111,3,3
2008,55,117,7,4
2008,55,119,1,1
2008,55,121,1,1
2008,55,127,3,3
2008,55,129,2,2
2008,55,131,18,15
2008,55,133,86,97
2008,55,139,6,7
2008,55,141,2,1
2008,56,1,3,2
2008,56,21,6,3
2008,56,25,1,1
2008,56,39,15,1
2008,56,45,1,1
2008,72,5,1,1
2008,72,113,1,1
2008,72,117,1,1
2009,1,3,1,1
2009,1,5,2,2
2009,1,15,4,2
2009,1,73,15,22
2009,1,83,2,2
2009,1,89,41,58
2009,1,101,2,2
2009,1,103,3,3
2009,1,117,3,3
2009,1,121,1,1
2009,1,125,1,2
2009,2,20,4,4
2009,2,110,1,1
2009,4,5,4,3
2009,4,7,1,1
2009,4,9,1,4
2009,4,13,238,331
2009,4,15,1,1
2009,4,19,107,180
2009,4,21,2,2
2009,4,25,1,1
2009,4,27,1,1
2009,5,7,4,4
2009,5,23,1,1
2009,5,31,2,4
2009,5,45,6,8
2009,5,51,1,1
2009,5,69,1,1
2009,5,119,9,13
2009,5,125,1,1
2009,5,131,1,3
2009,5,143,2,2
2009,6,1,1044,891
2009,6,5,1,1
2009,6,7,6,6
2009,6,9,1,1
2009,6,13,255,240
2009,6,15,1,1
2009,6,17,35,30
2009,6,19,16,8
2009,6,23,4,4
2009,6,29,16,26
2009,6,31,1,2
2009,6,33,3,3
2009,6,37,716,865
2009,6,39,1,1
2009,6,41,116,97
2009,6,45,2,2
2009,6,47,11,11
2009,6,51,1,1
2009,6,53,20,17
2009,6,55,5,5
2009,6,57,12,13
2009,6,59,411,489
2009,6,61,50,47
2009,6,63,7,5
2009,6,65,60,57
2009,6,67,52,50
2009,6,69,7,8
2009,6,71,55,55
2009,6,73,664,914
2009,6,75,910,828
2009,6,77,24,25
2009,6,79,9,6
2009,6,81,999,860
2009,6,83,69,80
2009,6,85,3611,4393
2009,6,87,132,114
2009,6,89,4,3
2009,6,95,11,13
2009,6,97,27,23
2009,6,99,12,11
2009,6,103,2,2
2009,6,107,3,3
2009,6,109,2,2
2009,6,111,123,117
2009,6,113,28,26
2009,8,1,55,53
2009,8,5,49,49
2009,8,13,220,236
2009,8,14,38,33
2009,8,19,1,1
2009,8,31,54,51
2009,8,35,49,46
2009,8,39,1,1
2009,8,41,39,44
2009,8,45,1,1
2009,8,59,52,48
2009,8,67,3,2
2009,8,69,83,93
2009,8,75,1,1
2009,8,77,12,4
2009,8,93,1,1
2009,8,97,2,1
2009,8,107,1,3
2009,8,113,1,1
2009,8,117,11,7
2009,8,119,4,4
2009,8,123,20,17
2009,9,1,174,160
2009,9,3,91,107
2009,9,5,14,14
2009,9,7,19,19
2009,9,9,84,80
2009,9,11,15,10
2009,9,13,32,30
2009,9,15,5,3
2009,10,1,2,2
2009,10,3,47,54
2009,10,5,5,3
2009,11,1,51,47
2009,12,1,21,37
2009,12,3,1,1
2009,12,5,2,3
2009,12,9,47,66
2009,12,11,53,48
2009,12,15,4,2
2009,12,19,3,2
2009,12,21,7,7
2009,12,23,3,1
2009,12,31,25,31
2009,12,33,3,3
2009,12,35,2,2
2009,12,51,1,1
2009,12,53,2,2
2009,12,57,78,61
2009,12,69,3,3
2009,12,71,6,6
2009,12,73,10,9
2009,12,79,1,2
2009,12,81,8,6
2009,12,83,2,2
2009,12,85,3,3
2009,12,86,35,49
2009,12,87,1,1
2009,12,89,1,1
2009,12,95,49,58
2009,12,97,3,3
2009,12,99,154,97
2009,12,101,20,18
2009,12,103,41,46
2009,12,105,3,4
2009,12,107,3,3
2009,12,109,9,8
2009,12,111,2,2
2009,12,113,1,1
2009,12,115,26,12
2009,12,117,35,41
2009,12,127,15,15
2009,12,133,2,1
2009,13,9,3,3
2009,13,13,4,5
2009,13,15,3,1
2009,13,31,1,1
2009,13,45,5,14
2009,13,51,1,1
2009,13,57,15,16
2009,13,59,4,6
2009,13,67,106,73
2009,13,77,9,8
2009,13,89,77,47
2009,13,97,4,4
2009,13,113,8,9
2009,13,115,1,1
2009,13,117,33,25
2009,13,121,334,321
2009,13,127,2,2
2009,13,135,125,103
2009,13,137,2,3
2009,13,139,15,10
2009,13,151,1,1
2009,13,157,6,6
2009,13,217,5,5
2009,13,219,2,2
2009,13,223,6,4
2009,13,229,1,1
2009,13,247,5,4
2009,13,257,1,1
2009,13,265,2,1
2009,13,291,1,1
2009,13,297,8,6
2009,15,1,3,2
2009,15,3,23,28
2009,15,7,1,1
2009,15,9,8,3
2009,16,1,74,92
2009,16,5,10,4
2009,16,13,1,1
2009,16,15,1,1
2009,16,19,8,19
2009,16,27,3,3
2009,16,43,1,1
2009,16,45,1,1
2009,16,51,1,1
2009,16,55,2,3
2009,16,65,2,2
2009,16,83,1,1
2009,17,7,2,3
2009,17,19,43,58
2009,17,27,1,1
2009,17,31,427,490
2009,17,37,6,3
2009,17,43,146,109
2009,17,47,1,1
2009,17,65,6,6
2009,17,71,1,1
2009,17,77,1,1
2009,17,83,1,1
2009,17,89,48,44
2009,17,91,1,1
2009,17,93,2,2
2009,17,95,1,1
2009,17,97,114,100
2009,17,99,2,2
2009,17,111,59,44
2009,17,113,4,5
2009,17,115,1,1
2009,17,119,12,10
2009,17,121,2,1
2009,17,131,1,1
2009,17,143,9,17
2009,17,157,1,1
2009,17,161,2,5
2009,17,163,12,12
2009,17,167,1,1
2009,17,179,4,4
2009,17,183,1,1
2009,17,189,2,2
2009,17,197,13,10
2009,17,201,7,7
2009,17,203,3,3
2009,18,1,1,1
2009,18,3,6,8
2009,18,5,14,18
2009,18,9,1,1
2009,18,11,10,9
2009,18,13,2,2
2009,18,17,1,1
2009,18,19,1,1
2009,18,27,5,5
2009,18,29,4,4
2009,18,33,1,1
2009,18,35,2,2
2009,18,39,4,4
2009,18,43,2,2
2009,18,47,1,1
2009,18,55,2,4
2009,18,57,27,29
2009,18,59,4,4
2009,18,61,3,2
2009,18,63,3,3
2009,18,67,5,7
2009,18,69,2,1
2009,18,71,1,1
2009,18,73,1,1
2009,18,81,5,5
2009,18,83,1,1
2009,18,85,6,7
2009,18,89,9,7
2009,18,91,2,2
2009,18,93,2,2
2009,18,95,4,2
2009,18,97,37,43
2009,18,101,2,1
2009,18,105,22,23
2009,18,109,2,2
2009,18,113,1,1
2009,18,127,2,2
2009,18,141,13,10
2009,18,145,1,1
2009,18,153,1,1
2009,18,157,18,22
2009,18,163,2,4
2009,18,183,1,1
2009,19,13,4,8
2009,19,15,1,1
2009,19,17,2,2
2009,19,49,1,1
2009,19,51,1,1
2009,19,55,3,1
2009,19,61,4,6
2009,19,75,1,1
2009,19,77,1,1
2009,19,99,1,1
2009,19,103,10,11
2009,19,113,23,43
2009,19,127,4,3
2009,19,131,1,1
2009,19,153,11,21
2009,19,163,2,2
2009,19,169,12,21
2009,19,171,2,1
2009,20,13,1,1
2009,20,15,2,2
2009,20,45,12,10
2009,20,51,1,1
2009,20,75,1,1
2009,20,91,149,188
2009,20,103,1,1
2009,20,113,1,1
2009,20,121,3,3
2009,20,125,1,1
2009,20,161,9,8
2009,20,173,14,22
2009,20,209,2,2
2009,21,1,3,3
2009,21,3,1,1
2009,21,15,4,1
2009,21,29,1,1
2009,21,37,3,3
2009,21,47,1,1
2009,21,67,14,21
2009,21,93,1,1
2009,21,97,1,1
2009,21,111,20,38
2009,21,113,1,1
2009,21,117,4,3
2009,21,167,1,1
2009,21,185,4,6
2009,21,209,3,3
2009,21,227,3,6
2009,21,239,3,2
2009,22,15,1,1
2009,22,17,3,2
2009,22,19,2,1
2009,22,33,4,3
2009,22,47,1,1
2009,22,51,2,3
2009,22,55,4,7
2009,22,57,1,1
2009,22,61,1,4
2009,22,69,1,1
2009,22,71,4,6
2009,22,73,1,1
2009,22,81,1,1
2009,22,103,7,7
2009,23,5,15,16
2009,23,9,7,8
2009,23,11,3,2
2009,23,15,1,1
2009,23,17,23,15
2009,23,19,5,4
2009,23,31,3,6
2009,24,1,1,1
2009,24,3,27,35
2009,24,5,33,34
2009,24,9,4,4
2009,24,11,1,1
2009,24,13,14,11
2009,24,15,13,13
2009,24,17,3,4
2009,24,19,2,2
2009,24,21,22,18
2009,24,25,10,18
2009,24,27,62,69
2009,24,31,203,232
2009,24,33,37,33
2009,24,35,1,1
2009,24,37,1,1
2009,24,41,3,2
2009,24,43,3,2
2009,24,45,1,1
2009,24,47,2,1
2009,24,510,49,55
2009,25,1,12,14
2009,25,3,6,2
2009,25,5,20,20
2009,25,7,5,2
2009,25,9,147,140
2009,25,11,1,1
2009,25,13,6,6
2009,25,15,14,15
2009,25,17,1081,1170
2009,25,21,258,236
2009,25,23,29,27
2009,25,25,128,105
2009,25,27,181,159
2009,26,5,1,1
2009,26,21,23,25
2009,26,25,1,1
2009,26,27,2,2
2009,26,29,1,1
2009,26,35,2,2
2009,26,41,3,1
2009,26,43,1,1
2009,26,45,1,1
2009,26,47,1,1
2009,26,49,30,19
2009,26,55,3,4
2009,26,61,1,1
2009,26,65,12,12
2009,26,67,1,1
2009,26,71,2,2
2009,26,75,1,1
2009,26,77,12,13
2009,26,81,6,15
2009,26,87,4,4
2009,26,89,1,1
2009,26,91,17,1
2009,26,93,18,16
2009,26,99,75,54
2009,26,103,2,4
2009,26,107,2,1
2009,26,111,3,3
2009,26,115,5,6
2009,26,125,224,269
2009,26,133,1,1
2009,26,137,1,1
2009,26,139,22,29
2009,26,145,6,4
2009,26,147,1,1
2009,26,149,1,1
2009,26,155,3,1
2009,26,159,4,3
2009,26,161,166,174
2009,26,163,118,124
2009,26,165,10,6
2009,27,1,1,1
2009,27,3,62,58
2009,27,5,1,1
2009,27,7,1,1
2009,27,13,2,2
2009,27,17,1,1
2009,27,19,31,21
2009,27,33,53,50
2009,27,35,1,1
2009,27,37,93,77
2009,27,39,11,9
2009,27,45,3,3
2009,27,49,17,8
2009,27,51,3,1
2009,27,53,288,323
2009,27,59,3,3
2009,27,63,1,2
2009,27,75,1,1
2009,27,79,2,1
2009,27,99,2,2
2009,27,101,1,1
2009,27,103,6,4
2009,27,109,163,187
2009,27,111,4,3
2009,27,123,98,92
2009,27,131,3,3
2009,27,137,4,4
2009,27,139,32,21
2009,27,141,2,2
2009,27,145,4,3
2009,27,147,3,3
2009,27,157,2,2
2009,27,161,1,1
2009,27,163,44,46
2009,27,165,2,1
2009,27,169,2,2
2009,27,171,22,6
2009,28,27,1,1
2009,28,33,3,2
2009,28,35,1,1
2009,28,45,2,2
2009,28,47,2,2
2009,28,49,4,4
2009,28,59,1,1
2009,28,83,1,1
2009,28,89,3,8
2009,28,105,3,4
2009,28,109,3,2
2009,28,121,2,2
2009,28,149,1,2
2009,29,3,1,1
2009,29,15,1,1
2009,29,19,2,3
2009,29,29,1,1
2009,29,37,18,6
2009,29,43,1,1
2009,29,47,14,11
2009,29,71,5,4
2009,29,77,2,2
2009,29,93,1,1
2009,29,95,48,56
2009,29,99,6,4
2009,29,101,16,15
2009,29,107,3,1
2009,29,113,1,1
2009,29,161,3,4
2009,29,165,4,4
2009,29,177,1,1
2009,29,183,34,32
2009,29,187,1,1
2009,29,189,173,132
2009,29,219,1,1
2009,29,510,3,4
2009,30,31,7,16
2009,30,63,1,1
2009,30,81,1,1
2009,31,55,13,27
2009,31,101,7,3
2009,31,109,4,6
2009,31,157,1,1
2009,32,3,51,62
2009,32,5,7,7
2009,32,7,1,1
2009,32,27,1,1
2009,32,31,37,63
2009,32,510,4,4
2009,33,1,2,2
2009,33,3,3,3
2009,33,5,4,4
2009,33,9,13,18
2009,33,11,103,113
2009,33,13,11,10
2009,33,15,49,38
2009,33,17,8,7
2009,34,1,5,5
2009,34,3,118,94
2009,34,5,49,40
2009,34,7,38,23
2009,34,9,1,1
2009,34,13,64,53
2009,34,15,13,4
2009,34,17,81,67
2009,34,19,33,33
2009,34,21,141,140
2009,34,23,197,163
2009,34,25,223,219
2009,34,27,208,155
2009,34,29,33,26
2009,34,31,14,14
2009,34,33,1,1
2009,34,35,89,89
2009,34,37,42,36
2009,34,39,167,135
2009,34,41,24,18
2009,35,1,55,91
2009,35,7,1,10
2009,35,13,1,1
2009,35,28,7,13
2009,35,43,15,13
2009,35,49,24,21
2009,35,55,1,1
2009,35,61,2,2
2009,36,1,34,26
2009,36,5,23,19
2009,36,7,44,47
2009,36,11,7,8
2009,36,13,2,1
2009,36,15,6,8
2009,36,19,1,1
2009,36,21,2,2
2009,36,23,4,2
2009,36,25,1,1
2009,36,27,220,240
2009,36,29,10,13
2009,36,33,1,1
2009,36,35,4,4
2009,36,37,2,2
2009,36,43,1,2
2009,36,45,2,8
2009,36,47,82,75
2009,36,49,1,1
2009,36,51,6,5
2009,36,53,2,2
2009,36,55,340,364
2009,36,59,80,84
2009,36,61,430,459
2009,36,63,1,4
2009,36,65,8,9
2009,36,67,42,39
2009,36,69,24,14
2009,36,71,19,13
2009,36,73,1,1
2009,36,75,2,2
2009,36,79,52,39
2009,36,81,1,1
2009,36,83,9,10
2009,36,85,11,9
2009,36,87,35,28
2009,36,89,16,13
2009,36,91,55,59
2009,36,93,52,72
2009,36,95,1,1
2009,36,97,2,2
2009,36,101,16,25
2009,36,103,90,101
2009,36,107,6,6
2009,36,109,50,44
2009,36,111,54,41
2009,36,113,2,2
2009,36,115,2,1
2009,36,117,82,33
2009,36,119,539,601
2009,36,121,1,1
2009,37,1,2,2
2009,37,21,7,8
2009,37,23,1,1
2009,37,25,15,12
2009,37,27,1,2
2009,37,35,2,1
2009,37,37,7,7
2009,37,49,2,2
2009,37,51,1,1
2009,37,55,1,1
2009,37,57,1,1
2009,37,63,129,135
2009,37,67,9,14
2009,37,69,1,1
2009,37,71,12,11
2009,37,77,2,2
2009,37,81,9,9
2009,37,85,4,3
2009,37,89,4,5
2009,37,97,7,6
2009,37,101,3,3
2009,37,105,1,1
2009,37,107,1,3
2009,37,109,1,1
2009,37,113,3,1
2009,37,119,129,200
2009,37,129,9,6
2009,37,135,92,71
2009,37,145,1,1
2009,37,147,3,4
2009,37,157,1,1
2009,37,159,1,1
2009,37,167,1,1
2009,37,179,26,16
2009,37,183,526,528
2009,37,189,2,2
2009,37,193,1,2
2009,38,17,19,22
2009,38,77,1,1
2009,38,91,1,1
2009,38,97,3,2
2009,39,5,1,1
2009,39,9,1,2
2009,39,17,10,8
2009,39,19,1,1
2009,39,23,3,3
2009,39,25,10,6
2009,39,27,3,1
2009,39,29,2,1
2009,39,31,1,1
2009,39,33,1,1
2009,39,35,88,126
2009,39,37,4,1
2009,39,41,14,16
2009,39,43,2,1
2009,39,45,1,1
2009,39,49,59,69
2009,39,55,8,6
2009,39,57,12,13
2009,39,61,51,69
2009,39,71,2,1
2009,39,81,1,1
2009,39,85,20,17
2009,39,89,14,7
2009,39,91,1,1
2009,39,93,8,9
2009,39,95,7,8
2009,39,97,2,2
2009,39,99,2,2
2009,39,101,2,1
2009,39,103,6,6
2009,39,109,4,6
2009,39,111,1,1
2009,39,113,20,27
2009,39,123,1,1
2009,39,129,1,1
2009,39,133,7,6
2009,39,137,1,1
2009,39,143,4,1
2009,39,151,18,47
2009,39,153,40,37
2009,39,157,4,1
2009,39,159,3,3
2009,39,165,35,26
2009,39,169,4,7
2009,39,173,2,3
2009,40,27,2,3
2009,40,73,1,1
2009,40,83,5,1
2009,40,107,1,1
2009,40,109,2,2
2009,40,119,2,6
2009,40,131,1,1
2009,40,137,5,12
2009,40,143,21,30
2009,40,147,2,5
2009,41,3,26,35
2009,41,5,76,57
2009,41,17,10,11
2009,41,27,3,4
2009,41,29,9,13
2009,41,33,2,2
2009,41,35,1,3
2009,41,39,23,18
2009,41,41,2,2
2009,41,43,7,6
2009,41,45,2,3
2009,41,47,7,7
2009,41,51,228,237
2009,41,53,3,2
2009,41,59,4,1
2009,41,61,2,1
2009,41,67,211,244
2009,41,71,11,11
2009,42,1,2,2
2009,42,3,172,237
2009,42,5,2,1
2009,42,7,6,6
2009,42,11,8,7
